season,week,n_active,actual_elim_count,predicted_elim_count,actual_elims,predicted_elims,exact_match,jaccard,missing_vote_estimates
24,2,12,12,12,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,1,1.0,12
24,3,12,12,12,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,1,1.0,12
24,4,12,12,12,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,1,1.0,12
24,5,12,12,12,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,1,1.0,12
24,6,12,12,12,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,1,1.0,12
24,7,12,12,12,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,1,1.0,12
24,8,12,12,12,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,1,1.0,12
24,9,12,12,12,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,1,1.0,12
24,10,12,12,12,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,Bonner Bolton              ;Charo                      ;Chris Kattan               ;David Ross                 ;Erika Jayne                ;Heather Morris             ;Mr. T                      ;Nancy Kerrigan             ;Nick Viall                 ;Normani                    ;Rashad Jennings            ;Simone Biles               ,1,1.0,12
25,1,13,13,13,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,1,1.0,13
25,2,13,13,13,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,1,1.0,13
25,3,13,13,13,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,1,1.0,13
25,4,13,13,13,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,1,1.0,13
25,5,13,13,13,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,1,1.0,13
25,6,13,13,13,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,Barbara Corcoran           ;Debbie Gibson              ;Derek Fisher               ;Drew Scott                 ;Frankie Muniz              ;Jordan Fisher              ;Lindsey Stirling           ;Nick Lachey                ;Nikki Bella                ;Sasha Pieterse             ;Terrell Owens              ;Vanessa Lachey             ;Victoria Arlen             ,1,1.0,13
