season,era_label,week,celebrity_name,industry_cluster,celebrity_age_during_season,judge_score_raw,judge_share,judge_rank,is_elimination_week,is_finalist
23,Percentage Era (S3-S27),6,Marilu Henner              ,Actor/Actress,64,34.0,0.11147540983606558,5.0,False,False
23,Percentage Era (S3-S27),6,Maureen McCormick          ,Actor/Actress,60,31.0,0.10163934426229508,6.0,False,False
23,Percentage Era (S3-S27),6,Ryan Lochte                ,Athlete,32,30.0,0.09836065573770492,7.0,False,False
23,Percentage Era (S3-S27),6,Terra Jole                 ,Reality Star,36,30.0,0.09836065573770492,7.0,False,False
23,Percentage Era (S3-S27),6,Amber Rose                 ,Other,32,28.0,0.09180327868852459,9.0,True,False
23,Percentage Era (S3-S27),7,Calvin Johnson Jr.         ,Athlete,30,37.0,0.13430127041742287,1.0,False,True
23,Percentage Era (S3-S27),7,James Hinchcliffe          ,Other,29,37.0,0.13430127041742287,1.0,False,False
23,Percentage Era (S3-S27),7,Laurie Hernandez           ,Athlete,16,34.5,0.12522686025408347,3.0,False,False
23,Percentage Era (S3-S27),7,Jana Kramer                ,Musician,32,34.5,0.12522686025408347,3.0,False,False
23,Percentage Era (S3-S27),7,Terra Jole                 ,Reality Star,36,34.5,0.12522686025408347,3.0,False,False
23,Percentage Era (S3-S27),7,Maureen McCormick          ,Actor/Actress,60,33.0,0.11978221415607986,6.0,True,False
23,Percentage Era (S3-S27),7,Ryan Lochte                ,Athlete,32,33.0,0.11978221415607986,6.0,False,False
23,Percentage Era (S3-S27),7,Marilu Henner              ,Actor/Actress,64,32.0,0.1161524500907441,8.0,False,False
23,Percentage Era (S3-S27),8,James Hinchcliffe          ,Other,29,34.9998,0.1741285314711756,1.0,False,False
23,Percentage Era (S3-S27),8,Laurie Hernandez           ,Athlete,16,33.0,0.1641792678400675,2.0,False,False
23,Percentage Era (S3-S27),8,Calvin Johnson Jr.         ,Athlete,30,30.0,0.14925387985460684,3.0,False,True
23,Percentage Era (S3-S27),8,Jana Kramer                ,Musician,32,30.0,0.14925387985460684,3.0,False,False
23,Percentage Era (S3-S27),8,Ryan Lochte                ,Athlete,32,26.0,0.12935336254065924,5.0,True,False
23,Percentage Era (S3-S27),8,Terra Jole                 ,Reality Star,36,24.0,0.11940310388368545,6.0,False,False
23,Percentage Era (S3-S27),8,Marilu Henner              ,Actor/Actress,64,23.0,0.11442797455519857,7.0,False,False
23,Percentage Era (S3-S27),9,Laurie Hernandez           ,Athlete,16,40.0,0.1762114537444934,1.0,False,False
23,Percentage Era (S3-S27),9,Jana Kramer                ,Musician,32,40.0,0.1762114537444934,1.0,False,False
23,Percentage Era (S3-S27),9,Terra Jole                 ,Reality Star,36,38.0,0.16740088105726872,3.0,False,False
23,Percentage Era (S3-S27),9,Calvin Johnson Jr.         ,Athlete,30,37.0,0.16299559471365638,4.0,False,True
23,Percentage Era (S3-S27),9,Marilu Henner              ,Actor/Actress,64,36.0,0.15859030837004406,5.0,True,False
23,Percentage Era (S3-S27),9,James Hinchcliffe          ,Other,29,36.0,0.15859030837004406,5.0,False,False
23,Percentage Era (S3-S27),10,Laurie Hernandez           ,Athlete,16,30.0,0.20477815699658702,1.0,False,False
23,Percentage Era (S3-S27),10,Terra Jole                 ,Reality Star,36,30.0,0.20477815699658702,1.0,True,False
23,Percentage Era (S3-S27),10,James Hinchcliffe          ,Other,29,29.5,0.20136518771331058,3.0,False,False
23,Percentage Era (S3-S27),10,Jana Kramer                ,Musician,32,29.0,0.19795221843003413,4.0,False,False
23,Percentage Era (S3-S27),10,Calvin Johnson Jr.         ,Athlete,30,28.0,0.19112627986348124,5.0,False,True
23,Percentage Era (S3-S27),11,Laurie Hernandez           ,Athlete,16,39.333200000000005,0.2584885858282496,1.0,True,False
23,Percentage Era (S3-S27),11,James Hinchcliffe          ,Other,29,38.9998,0.25629755904896034,2.0,True,False
23,Percentage Era (S3-S27),11,Calvin Johnson Jr.         ,Athlete,30,38.3331,0.25191616266698036,3.0,False,True
23,Percentage Era (S3-S27),11,Jana Kramer                ,Musician,32,35.5,0.2332976924558098,4.0,True,False
24,Percentage Era (S3-S27),1,Simone Biles               ,Athlete,20,32.0,0.10596026490066225,1.0,False,False
24,Percentage Era (S3-S27),1,Rashad Jennings            ,Athlete,32,31.0,0.10264900662251655,2.0,False,False
24,Percentage Era (S3-S27),1,Heather Morris             ,Actor/Actress,30,28.0,0.09271523178807947,3.0,False,False
24,Percentage Era (S3-S27),1,Nancy Kerrigan             ,Athlete,47,28.0,0.09271523178807947,3.0,False,False
24,Percentage Era (S3-S27),1,David Ross                 ,Athlete,40,28.0,0.09271523178807947,3.0,False,False
24,Percentage Era (S3-S27),1,Normani                    ,Musician,20,27.0,0.08940397350993377,6.0,False,True
24,Percentage Era (S3-S27),1,Erika Jayne                ,Musician,45,24.0,0.07947019867549669,7.0,False,False
24,Percentage Era (S3-S27),1,Nick Viall                 ,Reality Star,36,24.0,0.07947019867549669,7.0,False,False
24,Percentage Era (S3-S27),1,Bonner Bolton              ,Athlete,29,22.0,0.0728476821192053,9.0,False,False
24,Percentage Era (S3-S27),1,Charo                      ,Actor/Actress,66,21.0,0.0695364238410596,10.0,False,False
24,Percentage Era (S3-S27),1,Mr. T                      ,Actor/Actress,64,20.0,0.06622516556291391,11.0,False,False
24,Percentage Era (S3-S27),1,Chris Kattan               ,Other,46,17.0,0.056291390728476824,12.0,False,False
24,Percentage Era (S3-S27),2,Rashad Jennings            ,Athlete,32,32.0,0.0975609756097561,1.0,False,False
24,Percentage Era (S3-S27),2,Normani                    ,Musician,20,32.0,0.0975609756097561,1.0,False,True
24,Percentage Era (S3-S27),2,Heather Morris             ,Actor/Actress,30,30.0,0.09146341463414634,3.0,False,False
24,Percentage Era (S3-S27),2,Simone Biles               ,Athlete,20,29.0,0.08841463414634146,4.0,False,False
24,Percentage Era (S3-S27),2,Nancy Kerrigan             ,Athlete,47,28.0,0.08536585365853659,5.0,False,False
24,Percentage Era (S3-S27),2,Bonner Bolton              ,Athlete,29,28.0,0.08536585365853659,5.0,False,False
24,Percentage Era (S3-S27),2,Erika Jayne                ,Musician,45,28.0,0.08536585365853659,5.0,False,False
24,Percentage Era (S3-S27),2,David Ross                 ,Athlete,40,27.0,0.08231707317073171,8.0,False,False
24,Percentage Era (S3-S27),2,Charo                      ,Actor/Actress,66,25.0,0.07621951219512195,9.0,False,False
24,Percentage Era (S3-S27),2,Nick Viall                 ,Reality Star,36,25.0,0.07621951219512195,9.0,False,False
24,Percentage Era (S3-S27),2,Mr. T                      ,Actor/Actress,64,22.0,0.06707317073170732,11.0,False,False
24,Percentage Era (S3-S27),2,Chris Kattan               ,Other,46,22.0,0.06707317073170732,11.0,True,False
24,Percentage Era (S3-S27),3,Normani                    ,Musician,20,34.0,0.10793650793650794,1.0,False,True
24,Percentage Era (S3-S27),3,Heather Morris             ,Actor/Actress,30,33.0,0.10476190476190476,2.0,False,False
24,Percentage Era (S3-S27),3,Nancy Kerrigan             ,Athlete,47,33.0,0.10476190476190476,2.0,False,False
24,Percentage Era (S3-S27),3,Simone Biles               ,Athlete,20,32.0,0.10158730158730159,4.0,False,False
24,Percentage Era (S3-S27),3,David Ross                 ,Athlete,40,31.0,0.09841269841269841,5.0,False,False
24,Percentage Era (S3-S27),3,Rashad Jennings            ,Athlete,32,28.0,0.08888888888888889,6.0,False,False
24,Percentage Era (S3-S27),3,Erika Jayne                ,Musician,45,26.0,0.08253968253968254,7.0,False,False
24,Percentage Era (S3-S27),3,Nick Viall                 ,Reality Star,36,26.0,0.08253968253968254,7.0,False,False
24,Percentage Era (S3-S27),3,Charo                      ,Actor/Actress,66,24.0,0.0761904761904762,9.0,True,False
24,Percentage Era (S3-S27),3,Mr. T                      ,Actor/Actress,64,24.0,0.0761904761904762,9.0,False,False
24,Percentage Era (S3-S27),3,Bonner Bolton              ,Athlete,29,24.0,0.0761904761904762,9.0,False,False
24,Percentage Era (S3-S27),4,Rashad Jennings            ,Athlete,32,39.0,0.1196319018404908,1.0,False,False
24,Percentage Era (S3-S27),4,Simone Biles               ,Athlete,20,36.0,0.11042944785276074,2.0,False,False
24,Percentage Era (S3-S27),4,Heather Morris             ,Actor/Actress,30,35.0,0.10736196319018405,3.0,False,False
24,Percentage Era (S3-S27),4,Nancy Kerrigan             ,Athlete,47,33.0,0.10122699386503067,4.0,False,False
24,Percentage Era (S3-S27),4,Bonner Bolton              ,Athlete,29,32.0,0.09815950920245399,5.0,False,False
24,Percentage Era (S3-S27),4,Normani                    ,Musician,20,32.0,0.09815950920245399,5.0,False,True
24,Percentage Era (S3-S27),4,David Ross                 ,Athlete,40,31.0,0.0950920245398773,7.0,False,False
24,Percentage Era (S3-S27),4,Erika Jayne                ,Musician,45,30.0,0.09202453987730061,8.0,False,False
24,Percentage Era (S3-S27),4,Nick Viall                 ,Reality Star,36,30.0,0.09202453987730061,8.0,False,False
24,Percentage Era (S3-S27),4,Mr. T                      ,Actor/Actress,64,28.0,0.08588957055214724,10.0,True,False
24,Percentage Era (S3-S27),5,Normani                    ,Musician,20,39.0,0.12828947368421054,1.0,False,True
24,Percentage Era (S3-S27),5,Simone Biles               ,Athlete,20,38.0,0.125,2.0,False,False
24,Percentage Era (S3-S27),5,Nancy Kerrigan             ,Athlete,47,36.0,0.11842105263157894,3.0,False,False
24,Percentage Era (S3-S27),5,Heather Morris             ,Actor/Actress,30,34.0,0.1118421052631579,4.0,False,False
24,Percentage Era (S3-S27),5,Nick Viall                 ,Reality Star,36,34.0,0.1118421052631579,4.0,False,False
24,Percentage Era (S3-S27),5,Rashad Jennings            ,Athlete,32,32.0,0.10526315789473684,6.0,False,False
24,Percentage Era (S3-S27),5,Erika Jayne                ,Musician,45,32.0,0.10526315789473684,6.0,True,False
24,Percentage Era (S3-S27),5,Bonner Bolton              ,Athlete,29,30.0,0.09868421052631579,8.0,False,False
24,Percentage Era (S3-S27),5,David Ross                 ,Athlete,40,29.0,0.09539473684210527,9.0,False,False
24,Percentage Era (S3-S27),6,Heather Morris             ,Actor/Actress,30,37.0,0.137546468401487,1.0,True,False
24,Percentage Era (S3-S27),6,Normani                    ,Musician,20,36.0,0.13382899628252787,2.0,False,True
24,Percentage Era (S3-S27),6,Rashad Jennings            ,Athlete,32,35.0,0.13011152416356878,3.0,False,False
24,Percentage Era (S3-S27),6,Simone Biles               ,Athlete,20,34.5,0.12825278810408922,4.0,False,False
24,Percentage Era (S3-S27),6,Nancy Kerrigan             ,Athlete,47,33.5,0.12453531598513011,5.0,False,False
24,Percentage Era (S3-S27),6,Bonner Bolton              ,Athlete,29,31.5,0.1171003717472119,6.0,False,False
24,Percentage Era (S3-S27),6,David Ross                 ,Athlete,40,31.0,0.11524163568773234,7.0,False,False
24,Percentage Era (S3-S27),6,Nick Viall                 ,Reality Star,36,30.5,0.11338289962825279,8.0,False,False
24,Percentage Era (S3-S27),7,Normani                    ,Musician,20,42.0,0.16600790513833993,1.0,False,True
24,Percentage Era (S3-S27),7,Simone Biles               ,Athlete,20,39.0,0.1541501976284585,2.0,False,False
24,Percentage Era (S3-S27),7,Rashad Jennings            ,Athlete,32,39.0,0.1541501976284585,2.0,False,False
24,Percentage Era (S3-S27),7,Nancy Kerrigan             ,Athlete,47,36.0,0.1422924901185771,4.0,True,False
24,Percentage Era (S3-S27),7,Nick Viall                 ,Reality Star,36,34.0,0.13438735177865613,5.0,True,False
24,Percentage Era (S3-S27),7,David Ross                 ,Athlete,40,32.0,0.12648221343873517,6.0,False,False
24,Percentage Era (S3-S27),7,Bonner Bolton              ,Athlete,29,31.0,0.1225296442687747,7.0,False,False
24,Percentage Era (S3-S27),8,Normani                    ,Musician,20,39.5,0.22636103151862463,1.0,False,True
24,Percentage Era (S3-S27),8,Rashad Jennings            ,Athlete,32,37.5,0.2148997134670487,2.0,False,False
24,Percentage Era (S3-S27),8,Simone Biles               ,Athlete,20,36.0,0.20630372492836677,3.0,False,False
24,Percentage Era (S3-S27),8,David Ross                 ,Athlete,40,32.5,0.18624641833810887,4.0,False,False
24,Percentage Era (S3-S27),8,Bonner Bolton              ,Athlete,29,29.0,0.166189111747851,5.0,True,False
24,Percentage Era (S3-S27),9,Simone Biles               ,Athlete,20,40.0,0.264026402640264,1.0,True,False
24,Percentage Era (S3-S27),9,Rashad Jennings            ,Athlete,32,38.5,0.25412541254125415,2.0,False,False
24,Percentage Era (S3-S27),9,Normani                    ,Musician,20,38.0,0.2508250825082508,3.0,False,True
24,Percentage Era (S3-S27),9,David Ross                 ,Athlete,40,35.0,0.23102310231023102,4.0,False,False
24,Percentage Era (S3-S27),10,Rashad Jennings            ,Athlete,32,39.6666,0.3439307536171316,1.0,True,False
24,Percentage Era (S3-S27),10,Normani                    ,Musician,20,39.333200000000005,0.34103999632369203,2.0,False,True
24,Percentage Era (S3-S27),10,David Ross                 ,Athlete,40,36.3333,0.3150292500591764,3.0,True,False
25,Percentage Era (S3-S27),1,Jordan Fisher              ,Actor/Actress,23,22.0,0.09205020920502092,1.0,False,False
25,Percentage Era (S3-S27),1,Lindsey Stirling           ,Musician,31,22.0,0.09205020920502092,1.0,False,False
25,Percentage Era (S3-S27),1,Vanessa Lachey             ,Reality Star,36,21.0,0.08786610878661087,3.0,False,False
25,Percentage Era (S3-S27),1,Nikki Bella                ,Athlete,33,20.0,0.08368200836820083,4.0,False,False
25,Percentage Era (S3-S27),1,Frankie Muniz              ,Actor/Actress,31,19.0,0.0794979079497908,5.0,False,True
25,Percentage Era (S3-S27),1,Victoria Arlen             ,Athlete,22,19.0,0.0794979079497908,5.0,False,False
25,Percentage Era (S3-S27),1,Sasha Pieterse             ,Actor/Actress,21,18.0,0.07531380753138076,7.0,False,False
25,Percentage Era (S3-S27),1,Derek Fisher               ,Athlete,43,18.0,0.07531380753138076,7.0,False,False
25,Percentage Era (S3-S27),1,Nick Lachey                ,Musician,43,18.0,0.07531380753138076,7.0,False,False
25,Percentage Era (S3-S27),1,Debbie Gibson              ,Musician,47,17.0,0.07112970711297072,10.0,False,False
25,Percentage Era (S3-S27),1,Drew Scott                 ,Reality Star,39,16.0,0.06694560669456066,11.0,False,False
25,Percentage Era (S3-S27),1,Terrell Owens              ,Athlete,43,15.0,0.06276150627615062,12.0,False,False
25,Percentage Era (S3-S27),1,Barbara Corcoran           ,Other,68,14.0,0.058577405857740586,13.0,False,False
25,Percentage Era (S3-S27),2,Frankie Muniz              ,Actor/Actress,31,24.0,0.08775137111517367,1.0,False,True
25,Percentage Era (S3-S27),2,Jordan Fisher              ,Actor/Actress,23,24.0,0.08775137111517367,1.0,False,False
25,Percentage Era (S3-S27),2,Vanessa Lachey             ,Reality Star,36,23.5,0.08592321755027423,3.0,False,False
25,Percentage Era (S3-S27),2,Sasha Pieterse             ,Actor/Actress,21,22.5,0.08226691042047532,4.0,False,False
25,Percentage Era (S3-S27),2,Lindsey Stirling           ,Musician,31,22.5,0.08226691042047532,4.0,False,False
25,Percentage Era (S3-S27),2,Victoria Arlen             ,Athlete,22,22.0,0.08043875685557587,6.0,False,False
25,Percentage Era (S3-S27),2,Debbie Gibson              ,Musician,47,20.5,0.07495429616087751,7.0,True,False
25,Percentage Era (S3-S27),2,Drew Scott                 ,Reality Star,39,20.5,0.07495429616087751,7.0,False,False
25,Percentage Era (S3-S27),2,Nikki Bella                ,Athlete,33,19.5,0.0712979890310786,9.0,False,False
25,Percentage Era (S3-S27),2,Terrell Owens              ,Athlete,43,19.5,0.0712979890310786,9.0,False,False
25,Percentage Era (S3-S27),2,Derek Fisher               ,Athlete,43,19.0,0.06946983546617916,11.0,False,False
25,Percentage Era (S3-S27),2,Nick Lachey                ,Musician,43,19.0,0.06946983546617916,11.0,False,False
25,Percentage Era (S3-S27),2,Barbara Corcoran           ,Other,68,17.0,0.062157221206581355,13.0,True,False
25,Percentage Era (S3-S27),3,Lindsey Stirling           ,Musician,31,27.0,0.11065573770491803,1.0,False,False
25,Percentage Era (S3-S27),3,Jordan Fisher              ,Actor/Actress,23,25.0,0.10245901639344263,2.0,False,False
25,Percentage Era (S3-S27),3,Drew Scott                 ,Reality Star,39,23.0,0.0942622950819672,3.0,False,False
25,Percentage Era (S3-S27),3,Vanessa Lachey             ,Reality Star,36,23.0,0.0942622950819672,3.0,False,False
25,Percentage Era (S3-S27),3,Victoria Arlen             ,Athlete,22,22.0,0.09016393442622951,5.0,False,False
25,Percentage Era (S3-S27),3,Frankie Muniz              ,Actor/Actress,31,21.0,0.0860655737704918,6.0,False,True
25,Percentage Era (S3-S27),3,Derek Fisher               ,Athlete,43,21.0,0.0860655737704918,6.0,False,False
25,Percentage Era (S3-S27),3,Nikki Bella                ,Athlete,33,21.0,0.0860655737704918,6.0,False,False
25,Percentage Era (S3-S27),3,Terrell Owens              ,Athlete,43,21.0,0.0860655737704918,6.0,False,False
25,Percentage Era (S3-S27),3,Nick Lachey                ,Musician,43,21.0,0.0860655737704918,6.0,False,False
25,Percentage Era (S3-S27),3,Sasha Pieterse             ,Actor/Actress,21,19.0,0.0778688524590164,11.0,False,False
25,Percentage Era (S3-S27),4,Jordan Fisher              ,Actor/Actress,23,29.0,0.1070110701107011,1.0,False,False
25,Percentage Era (S3-S27),4,Victoria Arlen             ,Athlete,22,27.0,0.0996309963099631,2.0,False,False
25,Percentage Era (S3-S27),4,Lindsey Stirling           ,Musician,31,26.0,0.0959409594095941,3.0,False,False
25,Percentage Era (S3-S27),4,Sasha Pieterse             ,Actor/Actress,21,24.0,0.08856088560885608,4.0,False,False
25,Percentage Era (S3-S27),4,Frankie Muniz              ,Actor/Actress,31,24.0,0.08856088560885608,4.0,False,True
25,Percentage Era (S3-S27),4,Nikki Bella                ,Athlete,33,24.0,0.08856088560885608,4.0,False,False
